Image_Name,Orig_Image_Name,Category,Alt,Type,Caption,URL_Image,URL_Info
image_0093,20p08076.png,Warfare: World War II,Fascist Shooting Girl.,20th c Russian Sots Art Painting,KOMAR & MELAMID | Fascist Shooting Girl. | 1972 | Russian | Sots Art,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=8,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=93
image_0094,berh5668.png,Warfare: World War II,Partisans Grab Your Weapons!,20th c Ukrainian Social Realist Graphic Design,KARPOVS'KYJ Naum Pavlovyc |Partisans Grab Your Weapons! | 1941 | Ukrainian | Socialist Realist | Â©Kathleen Cohen | berh5668,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=8,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=94
image_0095,war03040.png,Warfare: World War II,WWII. Russian Field Gun used by German Wehrmacht.,20th c Russian Painting,RUSSIAN | WWII. Russian Field Gun used by German Wehrmacht. | 1944 | Russian |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=8,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=95
image_0096,rus02099.png,Warfare: World War II,Invasion. World War II.,20th c Russian Social Realist Painting,SOVIET | Invasion. World War II. | c. 1950-1959 | Russian | Social Realist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=8,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=96
image_0097,rus02097.png,Warfare: World War II,Letter From the Front.,20th c Russian Social Realist Painting,LAKTIONOV Aleksandr Ivanovich | Letter From the Front. | 1947 | Russian | Social Realist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=9,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=97
image_0098,rush7012.png,Warfare: World War II,Scorched by the Fires of War.Farewell.,20th c Russian Social Realist Painting,KORZHEV Gely | Scorched by the Fires of War. Farewell. | 1964-1967 | Russian | Neo-Realist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=9,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=98
image_0099,rush7014.png,Warfare: World War II,Scorched by the Fires of War.Old Wounds.,20th c Russian Social Realist Painting,KORZHEV Gely | Scorched by the Fires of War. Old Wounds. | 1964 | Russian | Neo-Realist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=9,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=99
image_0100,rushr015.png,Warfare: World War II,Russian fighter planes from World War II.,20th c Russian Industrial Industrial Arts,RUSSIAN |Russian fighter planes from World War II. |1942-1943|Moscow|rushr015,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=9,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=100
image_0101,rushr028.png,Warfare: World War II,Russian Submarine.,20th c Russian Industrial Industrial Arts,RUSSIAN |Russian submarine.|1997|Vladivostok |rushr028,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=9,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=101
image_0102,rushr020.png,Warfare: World War II,Tanks used in Moscow 1991 coup attempt.,20th c Russian Industrial Industrial Arts,RUSSIAN |Tanks used in Moscow 1991 coup attempt. |1991|Moscow|rushr020,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=9,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=102
image_0103,rushr029.png,Warfare: World War II,Vladivostok harbor with Russian destroyers.,20th c Russian Industrial Industrial Arts,RUSSIAN |Vladivostok harbor with Russian destroyers.|1997|Vladivostok|rushr029,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=9,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=103
image_0104,rus01079.png,Warfare: World War II,Bombed-out Building after the Battle of Stalingrad.,20th c Russian Soviet Architecture,Cohen Kathleen | Bombed-out Building after the Battle of Stalingrad. | c. 1943 | Russian | Soviet Modernist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=9,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=104
image_0105,rushr018.png,Warfare: World War II,Ruined building from the Siege of Stalingrad.,20th c Russian Architecture,RUSSIAN |Ruined building from the Siege of Stalingrad.|1991|Moscow|rushr018,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=9,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=105
image_0106,rushr016.png,Warfare: World War II,Russian soldiers in Stalingrad.,20th c Russian People,RUSSIAN |Russian soldiers in Stalingrad. |1991|Stalingrad. |rushr016,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=9,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=106
image_0107,berh5669.png,Warfare: World War II,Wehrmacht soldiers surrendering at the Battle of Stalingrad.,20th c Russian Military Photography,SOVIET Anonymous |Wehrmacht soldiers surrendering at the Battle of Stalingrad. | 1943 | Russian | Military | Â©Kathleen Cohen | berh5669,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=9,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=107
image_0108,war02110.png,Warfare: World War II,WWII. Enigma machine codebreaker.,20th c British Military Industrial Arts,TURING Alan | WWII. Enigma machine codebreaker. | 1941-1944 | British | Military,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=9,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=108
image_0109,war02095.png,Warfare: World War II,WWII. I Need Your Skills in a War Job.,20th c American Illustration Graphic Design,AMERICAN | WWII. I Need Your Skills in a War Job. | 1943-1945 | American | Illustration,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=10,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=109
image_0110,war02085.png,Warfare: World War II,WWII. Our Fighters Deserve our Best.,20th c American Expressionist Graphic Design,AMERICAN | WWII. Our Fighters Deserve our Best. | 1942 | American | Expressionist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=10,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=110
image_0111,wash0647.png,Warfare: World War II,On the Job for Victory.,20th c American Graphic Design,UNITED STATES SHIPPING BOARD EMERGENCY FLEET CORPORATION | On the Job for Victory. | 1918 | American |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=10,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=111
image_0112,work2011.png,Warfare: World War II,Rosies.,20th c American Social Realist Photography,JOSEPH Emmanuel | Rosies. | c. 1943 | American | Social Realism,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=10,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=112
image_0113,wash0646.png,Warfare: World War II,War workers.,20th c American People,AMERICAN | War workers. | c. 1942-1945 | American |,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=10,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=113
image_0114,war02096.png,Warfare: World War II,Ruby Loftus Screwing a Breech Ring.,20th c British Realist Graphic Design,KNIGHT Laura | Ruby Loftus Screwing a Breech Ring. | 1943 | British | Realist,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22287%22&sort=0&page=10,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22287%22&sort=0&page=114
