Image_ID,Image_Name,Orig_Image_Name,URL_Image,URL_Info,Image_Details,Caption
574,image_0574,rush6988.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=11,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=123,communism and socialism flag aphasia dedicated to roman jakobson 20th c russian postsoviet textiles bugaev sergei aphasia dedicated to roman jakobson flag c 19901993 russian postsoviet,BUGAEV Sergei | Aphasia Dedicated to Roman Jakobson. Flag. | c. 1990-1993 | Russian | Post-Soviet
575,image_0575,rush6989.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=11,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=124,communism and socialism flag aphasia dedicated to roman jakobson 20th c russian heraldic textiles bugaev sergei aphasia dedicated to roman jakobson flag c 19901993 russian postsoviet,BUGAEV Sergei | Aphasia Dedicated to Roman Jakobson. Flag. | c. 1990-1993 | Russian | Post-Soviet
576,image_0576,euh07082.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=11,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=125,communism and socialism freedom 20th c german graphic arts schult ha freedom c 1990 german,SCHULT HA | Freedom. | c. 1990 | German |
577,image_0577,20p21090.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=11,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=126,communism and socialism marx freud  mao 20th c french painting cueco henri aguilella marx freud  mao 1969 french,Cueco Henri Aguilella | Marx; Freud; & Mao. | 1969 | French |
578,image_0578,rush6994.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=11,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=127,communism and socialism mao 20th c german pop graphic arts brehmer klaus peter mao 1967 german pop art,BREHMER Klaus Peter | Mao. | 1967 | German | Pop Art
579,image_0579,chi01100.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=11,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=128,communism and socialism tianamnen square 20th c chinese social realist topographical view chinese tianamnen square c 19301960 chinese social realist,CHINESE | Tian'amnen Square. | c. 1930-1960 | Chinese | Social Realist
580,image_0580,20s08001.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=11,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=129,communism and socialism mao tsetung 20th c chinese social realist sculpture chinese mao tsetung modern chinese,CHINESE | Mao Tse-Tung. | | Modern | Chinese
581,image_0581,chi01099.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=11,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=130,communism and socialism workers monument 20th c chinese social realist sculpture peoples republic tiananmen square workers monument modern chinese,PEOPLES REPUBLIC | Tian'anmen Square. Workers monument | Modern | Chinese
582,image_0582,brtm0043.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=11,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=131,communism and socialism 50 year banknote with chairman mao and tiananmen square 20th c chinese social realist graphic design chinese 50 year banknote with chairman mao and tiananmen square 1999 chinese social realist,CHINESE | 50 Year Banknote with Chairman Mao and Tiananmen Square. | 1999 | Chinese | Social Realist
583,image_0583,chi04099.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=11,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=132,communism and socialism marching forward victoriously 20th c chinese social realist textiles chinese marching forward victoriously c 1974 chinese,CHINESE | Marching Forward Victoriously. | c. 1974 | Chinese |
584,image_0584,euh07094.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=12,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=133,communism and socialism red guard poster 20th c chinese graphic design communist red guard poster c 1970 chinese,COMMUNIST | Red Guard Poster. | c. 1970 | Chinese |
585,image_0585,20p21089.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=12,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=134,communism and socialism piazza san marco 20th c icelandic painting erro gudmundur gudmundsson piazza san marco 1972 icelandic,ERRO (GUDMUNDUR GUDMUNDSSON) | Piazza San Marco. | 1972 | Icelandic |
586,image_0586,war03105.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=12,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=135,communism and socialism tiananmen square 21st c chinese photography chinese tiananmen square chinese,CHINESE | Tiananmen Square. || Chinese |
587,image_0587,sea04094.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=12,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=136,communism and socialism thol sleug high school 1970s khmer rouge prison photos of somes of the 20000 20th c cambodian document cambodian thol sleug high school 1970s khmer rouge prison photos of somes of the 20000 victims c 1970 cambodian,CAMBODIAN | Thol Sleug High School. 1970s. Khmer Rouge Prison. Photos of somes of the 20000 Victims.| c. 1970 | Cambodian |
588,image_0588,sea04095.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=12,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=137,communism and socialism khmer rouge victims 1970s 20th c cambodian cambodian painting cambodian khmer rouge victims 1970s c 1970 cambodian cambodian,CAMBODIAN | Khmer Rouge Victims. 1970s. | c. 1970 | Cambodian | Cambodian
589,image_0589,sea04097.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=12,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=138,communism and socialism map of cambodia made of skulls comemorate 1970s killings 20th c cambodian cambodian maps  diagrams cambodian map of cambodia made of skulls comemorate 1970s killings c 1970 cambodian cambodian,CAMBODIAN | Map of Cambodia made of Skulls. Comemorate 1970's Killings. | c. 1970 | Cambodian | Cambodian
590,image_0590,bla01085.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=12,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=139,communism and socialism a visit to a visit from the island 20th c american figurative painting fischl erica visit to a visit from the island 1983 american figurative,FISCHL Eric |A Visit to; A Visit from; the Island. | 1983| American| Figurative
591,image_0591,rush6949.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=12,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=140,communism and socialism moscow 2006 islamic project 20th c russian conceptual photography aes group islamic project moscow 2006 1996 russian conceptual,AES GROUP | Islamic Project. Moscow (2006). | 1996 | Russian | Conceptual
592,image_0592,rush6947.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=12,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=141,communism and socialism guggenheim museum nyc 2006 islamic project 20th c russian conceptual photography aes group islamic project guggenheim museum nyc 2006 1996 russian conceptual,AES GROUP | Islamic Project. Guggenheim Museum NYC (2006). | 1996 | Russian | Conceptual
593,image_0593,rush6946.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=12,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=142,communism and socialism witness to the future new liberty 2006 islamic project 20th c russian conceptual photography aes group islamic project witness to the future new liberty 2006 1996 russian conceptual,AES GROUP | Islamic Project. Witness to the Future: New Liberty (2006). | 1996 | Russian | Conceptual
594,image_0594,rush6948.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=12,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=143,communism and socialism paris beaubourg 2006 islamic project 20th c russian conceptual photography aes group islamic project paris beaubourg 2006 1996 russian conceptual,AES GROUP | Islamic Project. Paris. Beaubourg (2006). | 1996 | Russian | Conceptual
595,image_0595,rush6993.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=12,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=144,communism and socialism ussrart 019 series 1 20th c german pop graphic design brehmer klaus peter ussrart 019 series 1 c 1966 german pop art,BREHMER Klaus Peter | U.S.S.R.Art 019 Series 1. | c. 1966 | German | Pop Art
596,image_0596,rush7001.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=13,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=145,communism and socialism the working population right before lunch break 20th c german conceptual painting kippenberger martin the working population right before lunch break 1984 german conceptual,KIPPENBERGER Martin | The Working Population Right Before Lunch Break. | 1984 | German | Conceptual
597,image_0597,rush6982.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=13,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=146,communism and socialism collective farmer after taking 5 pain killers 20th c german conceptual painting kippenberger martin collective farmer after taking 5 pain killers 1985 german conceptual,KIPPENBERGER Martin | Collective Farmer after Taking 5 Pain Killers. | 1985 | German | Conceptual
598,image_0598,rush7006.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=13,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=147,communism and socialism dont drive me out of your face 20th c russian neoexpressionist photography kupriyanov vladimir dont drive me out of your face 1989 russian neorealist,KUPRIYANOV Vladimir | Don't Drive Me Out of Your Face. | 1989 | Russian | Neo-Realist
599,image_0599,rush6704.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=13,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=148,communism and socialism meeting of two sculptures lenin  giacometti front view 20th c russian sots art sculpture sokov leonid meeting of two sculptures lenin  giacometti front view 1991 russian sots art,SOKOV Leonid | Meeting of Two Sculptures: Lenin & Giacometti. Front view. | 1991 | Russian | Sots Art
600,image_0600,rush6703.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=13,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=149,communism and socialism meeting of two sculptures lenin  giacometti back view 20th c russian sots art sculpture sokov leonid meeting of two sculptures lenin  giacometti back view 1991 russian sots art,SOKOV Leonid | Meeting of Two Sculptures: Lenin & Giacometti. Back view. | 1991 | Russian | Sots Art
601,image_0601,rush7018.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=13,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=150,communism and socialism forward retreat 20th c american photorealist painting tansey mark forward retreat 1986 american neorealist,TANSEY Mark | Forward Retreat. | 1986 | American | Neo-Realist
602,image_0602,rush7029.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=13,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=151,communism and socialism lord help me make it through the sea of mortal love 20th c russian pop painting vrubel dmitry lord help me make it through the sea of mortal love 1993 russian pop art,"VRUBEL Dmitry | Lord, Help Me Make it Through the Sea of Mortal Love. | 1993 | Russian | Pop Art"
603,image_0603,rush7020.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=13,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=152,communism and socialism gymnasts of the ussr 20th c russian social realist painting zhilinsky dmitry gymnasts of the ussr 19641965 russian social realist,ZHILINSKY Dmitry | Gymnasts of the USSR. | 1964-1965 | Russian | Social Realist
604,image_0604,spam1886.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=13,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=153,communism and socialism arms of cruiser baleares nazi flag and german guns 20th c spanish heraldic textiles spanish  german arms of cruiser baleares nazi flag and german guns c 19351938 spanish nazi,SPANISH & GERMAN | Arms of Cruiser 'Baleares'; Nazi flag and German Guns. | c. 1935-1938 | Spanish | Nazi
605,image_0605,spam1887.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=13,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=154,communism and socialism communist flags 20th c spanish soviet textiles soviet communist flags c 19351938,SOVIET | Communist Flags. | c. 1935-1938 |
606,image_0606,chi00010.png,http://worldimages.sjsu.edu/objects-1/portfolio?records=12&query=Portfolios%20%3D%20%22106%22&sort=0&page=13,http://worldimages.sjsu.edu/objects-1/info?query=Portfolios%20%3D%20%22106%22&sort=0&page=155,communism and socialism workers monument with mao 20th c chinese social realist textiles peoples republic marching forward victoriously embroidery modern chinese,PEOPLES REPUBLIC | Marching Forward Victoriously. Embroidery. | Modern | Chinese
